575,"Reprocessamento de Combustível Nuclear"
576,"Rejeitos de Combustível Nuclear"
577,"Tecnologia dos Reatores"
578,"Núcleo do Reator"
579,"Materiais Nucleares e Blindagem de Reatores"
580,"Transferência de Calor em Reatores"
581,"Geração e Integração com Sistemas Elétricos  em Reatores"
582,"Instrumentação para Operação e Controle de Reatores"
583,"Segurança, Localização e Licenciamento de Reatores"
584,"Aspectos Econômicos de Reatores"
585,"Engenharia de Transportes"
586,"Planejamento de Transportes"
587,"Planejamento e Organização do Sistema de Transporte"
588,"Economia dos Transportes"
589,"Veículos e Equipamentos de Controle"
590,"Vias de Transporte"
591,"Veículos de Transportes"
592,"Estação de Transporte"
593,"Equipamentos Auxiliares e Controles"
594,"Operações de Transportes"
595,"Engenharia de Tráfego"
596,"Capacidade de Vias de Transporte"
597,"Operação de Sistemas de Transporte"
598,"Engenharia Naval e Oceânica"
599,"Hidrodinâmica de Navios e Sistemas Oceânicos"
600,"Resistência Hidrodinâmica"
601,"Propulsão de Navios"
602,"Estruturas Navais e Oceânicas"
603,"Análise Teórica e Experimental de Estrutura"
604,"Dinâmica Estrutural Naval e Oceânica"
605,"Síntese Estrutural Naval e Oceânica"
606,"Máquinas Marítimas"
607,"Análise de Sistemas Propulsores"
608,"Controle e Automação de Sistemas Propulsores"
609,"Equipamentos Auxiliares do Sistema Propulsivo"
610,"Motor de Propulsão"
611,"Projeto de Navios e de Sistemas Oceânicos"
612,"Projetos de Navios"
613,"Projetos de Sistemas Oceânicos Fixos e Semi-Fixos"
614,"Projetos de Embarcações Não-Convencionais"
615,"Tecnologia de Construção Naval e de Sistemas Oceânicos"
616,"Métodos de Fabricação de Navios e Sistemas Oceânicos"
617,"Soldagem de Estruturas Navais e Oceânicos"
618,"Custos de Construção Naval"
619,"Normatização e Certificação de Qualidade de Navios"
620,"Engenharia Aeroespacial"
621,"Aerodinâmica"
622,"Aerodinâmica de Aeronaves Espaciais"
623,"Aerodinâmica dos Processos Geofísicos e Interplanetários"
624,"Dinâmica de Vôo"
625,"Trajetórias e Órbitas"
626,"Estabilidade e Controle"
627,"Estruturas Aeroespaciais"
628,"Aeroelasticicidade"
629,"Fadiga"
630,"Projeto de Estruturas Aeroespaciais"
631,"Materiais e Processos para Engenharia Aeronáutica e Aeroespacial"
632,"Propulsão Aeroespacial"
633,"Combustão e Escoamento com Reações Químicas"
634,"Propulsão de Foguetes"
635,"Máquinas de Fluxo"
636,"Motores Alternativos"
637,"Sistemas Aeroespaciais"
638,"Aviões"
639,"Foguetes"
640,"Helicópteros"
641,"Hovercraft"
642,"Satélites e Outros Dispositivos Aeroespaciais"
643,"Normatização e Certificação de Qualidade de Aeronaves e Componentes"
644,"Manutenção de Sistemas Aeroespaciais"
645,"Engenharia Biomédica"
646,"Bioengenharia"
647,"Processamento de Sinais Biológicos"
648,"Modelagem de Fenômenos Biológicos"
649,"Modelagem de Sistemas Biológicos"
650,"Engenharia Médica"
651,"Biomateriais e Materiais Biocompatíveis"
652,"Transdutores para Aplicações Biomédicas"
653,"Instrumentação Odontológica e Médico-Hospitalar"
654,"Tecnologia de Próteses"
655,"Ciências da Saúde"
656,"Medicina"
657,"Clínica Médica"
658,"Angiologia"
659,"Dermatologia"
660,"Alergologia e Imunologia Clínica"
661,"Cancerologia"
662,"Hematologia"
663,"Endocrinologia"
664,"Neurologia"
665,"Pediatria"
666,"Doenças Infecciosas e Parasitárias"
667,"Cardiologia"
668,"Gastroenterologia"
669,"Pneumologia"
670,"Nefrologia"
671,"Reumatologia"
672,"Ginecologia e Obstetrícia"
673,"Fisiatria"
674,"Oftalmologia"
675,"Ortopedia"
676,"Cirurgia"
677,"Cirurgia Plástica e Restauradora"
678,"Cirurgia Otorrinolaringológica"
679,"Cirurgia Oftalmológica"
680,"Cirurgia Cardiovascular"
681,"Cirurgia Toráxica"
682,"Cirurgia Gastroenterologia"
683,"Cirurgia Pediátrica"
684,"Neurocirurgia"
685,"Cirurgia Urológica"
686,"Cirurgia Proctológica"
687,"Cirurgia Ortopédica"
688,"Cirurgia Traumatológica"
689,"Anestesiologia"
690,"Cirurgia Experimental"
691,"Saúde Materno-Infantil"
692,"Psiquiatria"
693,"Anatomia Patológica e Patologia Clínica"
694,"Radiologia Médica"
695,"Medicina Legal e Deontologia"
696,"Odontologia"
697,"Clínica Odontológica"
698,"Cirurgia Buco-Maxilo-Facial"
699,"Ortodontia"
700,"Odontopediatria"
701,"Periodontia"
702,"Endodontia"
703,"Radiologia Odontológica"
704,"Odontologia Social e Preventiva"
705,"Materiais Odontológicos"
706,"Farmácia"
707,"Farmacotecnia"
708,"Farmacognosia"
709,"Análise Toxicológica"
710,"Análise e Controle de Medicamentos"
711,"Bromatologia"
712,"Enfermagem"
713,"Enfermagem Médico-Cirúrgica"
714,"Enfermagem Obstétrica"
715,"Enfermagem Pediátrica"
716,"Enfermagem Psiquiátrica"
717,"Enfermagem de Doenças Contagiosas"
718,"Enfermagem de Saúde Pública"
719,"Nutrição"
720,"Bioquímica da Nutrição"
721,"Dietética"
722,"Análise Nutricional de População"
723,"Desnutrição e Desenvolvimento Fisiológico"
724,"Saúde Coletiva"
725,"Epidemiologia"
726,"Saúde Pública"
727,"Medicina Preventiva"
728,"Fonoaudiologia"
729,"Fisioterapia e Terapia Ocupacional"
730,"Educação Física"
731,"Ciências Agrárias"
732,"Agronomia"
733,"Ciência do Solo"
734,"Gênese, Morfologia e Classificação dos Solos"
735,"Física do Solo"
736,"Química do Solo"
737,"Microbiologia e Bioquímica do Solo"
738,"Fertilidade do Solo e Adubação"
739,"Manejo e Conservação do Solo"
740,"Fitossanidade"
741,"Fitopatologia"
742,"Entomologia Agrícola"
743,"Parasitologia Agrícola"
744,"Microbiologia Agrícola"
745,"Defesa Fitossanitária"
746,"Fitotecnia"
747,"Manejo e Tratos Culturais"
748,"Mecanização Agrícola"
749,"Produção e Beneficiamento de Sementes"
750,"Produção de Mudas"
751,"Melhoramento Vegetal"
752,"Fisiologia de Plantas Cultivadas"
753,"Matologia"
754,"Floricultura, Parques e Jardins"
755,"Floricultura"
756,"Parques e Jardins"
757,"Arborização de Vias Públicas"
758,"Agrometeorologia"
759,"Extensão Rural"
760,"Recursos Florestais e Engenharia Florestal"
761,"Silvicultura"
762,"Dendrologia"
763,"Florestamento e Reflorestamento"
764,"Genética e Melhoramento Florestal"
765,"Sementes Florestais"
766,"Nutrição Florestal"
767,"Fisiologia Florestal"
